cust_id,Customer Name,Signup_Dt,City,Loyalty Tier,Age Group,Preferred Device,Gender,Acquisition_Channel,Preferred_Trip_Type
CUST00301,Amit Chopra,17-01-2026,Rishikesh,Silver,18-24,Android,,Organic Search,Honeymoon
CUST00302,Deepak Menon,13-06-2026,Chennai,Silver,45-54,,M,App Install,Family
CUST00303,Aditya Gupta,2026/06/03,Rishikesh,Silver,18-24,iOS,M,Social Media,
CUST00304,Vivek Nair,05-01-2024,Calcutta,platinum,35-44,Web,M,Paid Ads,
CUST00305,Ravi Bhat,2024/09/18,delhi,Silver,55+,,M,Paid Ads,Business
CUST00306,Rohan Chopra,2024/03/23,Jodhpur,Silver,,,,Referral,Leisure
CUST00307,Preeti Das,23-10-2024,Hyderabad,Platinum,45-54,,F,Paid Ads,Family
CUST00308,Ananya Kumar,14-07-2026,Delhi,Gold,55+,,F,Organic Search,
CUST00309,Sunita Menon,19-05-2026,Calcutta,None,55+,,F,App Install,Honeymoon
CUST00310,Sanjay Rao,04-07-2025,Jodhpur,Silver,45-54,Web,M,Email Campaign,Family
CUST00311,Meera Nair,18-02-2026,Darjeeling,None,35-44,,,Email Campaign,Leisure
CUST00312,Sunita Malhotra,22-11-2023,Rishikesh,none,55+,Web,F,Paid Ads,Family
CUST00313,Nikhil Singh,2025/10/12,Agra,silver,45-54,,M,Email Campaign,Business
CUST00314,Ritu Malhotra,31-07-2024,Pune,Silver,25-34,iOS,F,Referral,Family
CUST00315,Anjali Patel,05-01-2024,Rishikesh,Gold,25-34,Web,F,Social Media,
CUST00316,Ananya Chopra,20-02-2025,delhi,,25-34,,F,Organic Search,Family
CUST00317,Sneha Verma,06-10-2024,Agra,Silver,55+,IOS,F,Paid Ads,
CUST00318,Nikhil Banerjee,07-07-2025,Goa,Silver,35-44,,M,Email Campaign,Honeymoon
CUST00319,Rajesh Reddy,07-03-2026,Hyderabad,NA,35-44,,M,Paid Ads,
CUST00320,Anil Nair,31-07-2025,Ahmedabad,Silver,18-24,IOS,M,Social Media,
CUST00321,Priya Verma,2025/11/03,Benaras,Silver,55+,iOS,,Social Media,Solo
CUST00322,Rohan Iyer,2026/03/06,Bangalore,,25-34,Android,M,Organic Search,
CUST00323,Priya Malhotra,04-01-2026,Amritsar,GOLD,35-44,,,Referral,Business
CUST00324,Manoj Mehta,2024/11/19,Calcutta,None,35-44,,M,Social Media,Honeymoon
CUST00325,Neha Kapoor,2025/10/12,Goa,Gold,55+,Web,F,Paid Ads,
CUST00326,Kavita Malhotra,2023/11/02,Manali,Silver,18-24,,,Email Campaign,Business
CUST00327,Deepika Iyer,05-01-2025,Udaipur,None,45-54,,F,Referral,Leisure
CUST00328,Deepika Verma,2026/06/30,Lucknow,GOLD,25-34,,F,Paid Ads,Leisure
CUST00329,Ananya Kumar,02-09-2024,Jodhpur,Platinum,35-44,Web,F,Social Media,Honeymoon
CUST00330,Aditya Iyer,2025/06/10,Hyderabad,None,55+,,M,Social Media,Business
CUST00331,Manoj Rao,2026/03/23,Lucknow,none,18-24,,,Organic Search,Honeymoon
CUST00332,Neha Patel,2026/08/18,New Delhi,Silver,25-34,,F,Organic Search,
CUST00333,Vivek Agarwal,2023/11/09,Jaipur,Gold,18-24,,M,Organic Search,Honeymoon
CUST00334,Suresh Iyer,2025/05/24,Bengaluru,None,45-54,IOS,M,Referral,Honeymoon
CUST00335,Divya Mehta,2024/03/22,Jodhpur,Platinum,55+,,,Paid Ads,Solo
CUST00336,Nisha Reddy,11-12-2024,Chennai,silver,55+,iOS,F,Paid Ads,
CUST00337,Arjun Bhat,2025/10/10,varanasi,Platinum,55+,,,Organic Search,
CUST00338,Deepika Reddy,09-08-2024,Manali,Platinum,45-54,iOS,F,Social Media,Business
CUST00339,Ananya Reddy,26-10-2024,Darjeeling,None,35-44,IOS,F,Organic Search,Family
CUST00340,Ritu Chopra,2024/12/05,Pune,Gold,,Web,F,Referral,Business
CUST00341,Suresh Singh,24-02-2026,varanasi,Gold,45-54,iOS,M,Organic Search,Business
CUST00342,Vivek Nair,2026/02/21,Shimla,silver,18-24,,M,Email Campaign,Honeymoon
CUST00343,Preeti Das,16-10-2024,varanasi,None,45-54,Android,F,Organic Search,
CUST00344,Gaurav Malhotra,2024/12/05,Hyderabad,None,,,,Social Media,
CUST00345,Nikhil Gupta,2024/08/04,Hyderabad,Silver,55+,Android,M,Organic Search,
CUST00346,Rajesh Reddy,07-03-2024,Chennai,silver,,Web,M,App Install,Business
CUST00347,Divya Joshi,2025/01/25,Rishikesh,Silver,25-34,Android,F,Organic Search,Family
CUST00348,Priya Nair,18-11-2024,Manali,Silver,45-54,,,Email Campaign,
CUST00349,Neha Kapoor,31-07-2026,Benaras,None,55+,IOS,F,App Install,
CUST00350,Meera Verma,01-12-2024,Benaras,none,25-34,,F,Social Media,Leisure
CUST00351,Priya Sharma,2025/02/28,Darjeeling,Platinum,25-34,iOS,F,App Install,
CUST00352,Aditya Chopra,2023/09/22,Jodhpur,silver,45-54,,,Email Campaign,Family
CUST00353,Neha Kumar,2023/12/25,Jodhpur,Silver,18-24,,F,Referral,
CUST00354,Vikram Gupta,2025/05/21,DELHI,None,35-44,iOS,,Social Media,
CUST00355,Rohan Menon,2026/04/24,Hyderabad,Platinum,45-54,,M,Organic Search,Solo
CUST00356,Vivek Rao,31-10-2025,Shimla,Platinum,55+,,M,Organic Search,Honeymoon
CUST00357,Meera Kumar,2026/03/07,Shimla,None,35-44,,F,Paid Ads,
CUST00358,Sanjay Nair,2024/05/25,Lucknow,Silver,,Android,M,Social Media,
CUST00359,Neha Singh,2024/04/27,Shimla,Gold,,android,F,Referral,
CUST00360,Rahul Kumar,2026/07/14,Kolkata,None,18-24,,,Paid Ads,Honeymoon
CUST00361,Swati Bhat,2025/02/13,Ahmedabad,Silver,18-24,,F,Email Campaign,Leisure
CUST00362,Isha Verma,2024/05/03,Goa,Gold,55+,iOS,,Social Media,Family
CUST00363,Vinay Malhotra,2023/10/30,Hyderabad,,35-44,,M,Social Media,Family
CUST00364,Ashish Rao,2025/08/14,Calcutta,Gold,35-44,IOS,M,Social Media,Family
CUST00365,Anil Menon,2025/03/30,Mysuru,NA,25-34,,M,App Install,Family
CUST00366,Gaurav Kumar,2023/10/18,Bengaluru ,silver,25-34,,,Referral,Honeymoon
CUST00367,Kavita Singh,2025/05/24,Jodhpur,None,25-34,android,F,Email Campaign,
CUST00368,Deepak Chopra,03-02-2026,Agra,Gold,55+,,M,App Install,
CUST00369,Deepak Kumar,2026/08/01,Pune,NA,45-54,Android,M,Organic Search,Business
CUST00370,Manoj Iyer,2026/04/14,Kochi,Gold,55+,,M,Paid Ads,
CUST00371,Aditya Banerjee,2026/09/06,Agra,GOLD,18-24,IOS,M,Paid Ads,
CUST00372,Ritu Mehta,03-03-2024,Chennai,Silver,18-24,android,F,Paid Ads,
CUST00373,Priya Singh,2024/12/27,Shimla,silver,18-24,,F,Organic Search,Solo
CUST00374,Ravi Mehta,2024/11/26,MUMBAI,Gold,18-24,Android,M,Social Media,Leisure
CUST00375,Deepak Kumar,2026/04/21,Chennai,Gold,,,M,Organic Search,Honeymoon
CUST00376,Meera Mehta,15-07-2025,Bombay,None,35-44,,F,Organic Search,Leisure
CUST00377,Swati Menon,17-03-2026,Varanasi,GOLD,55+,Web,F,Organic Search,Honeymoon
CUST00378,Aditya Reddy,20-06-2024,Agra,Platinum,35-44,iOS,M,Referral,
CUST00379,Amit Patel,2026/03/18,Bengaluru,Silver,,,M,App Install,Solo
CUST00380,Divya Kumar,28-12-2023,Ahmedabad,Gold,,Web,F,Email Campaign,
CUST00381,Vivek Verma,2026/02/16,Agra,Silver,18-24,,,Organic Search,
CUST00382,Sunita Singh,2025/10/31,Ahmedabad,Gold,45-54,Web,F,App Install,Honeymoon
CUST00383,Pooja Rao,04-04-2024,Shimla,None,45-54,android,F,Social Media,Honeymoon
CUST00384,Anjali Kapoor,2026/01/26,Jodhpur,platinum,18-24,,F,Paid Ads,Family
CUST00385,Suresh Kapoor,2024/01/02,Pune,Gold,25-34,,M,App Install,Honeymoon
CUST00386,Nisha Das,2024/07/12,Mysuru,None,,IOS,,Organic Search,Family
CUST00387,Vivek Verma,2025/01/29,New Delhi ,None,25-34,Web,M,Paid Ads,Solo
CUST00388,Isha Banerjee,2024/07/03,Goa,Silver,55+,,F,Referral,Business
CUST00389,Sunita Sharma,02-09-2026,Chennai,None,,,F,Paid Ads,
CUST00390,Anita Gupta,2024/08/01,Shimla,Silver,35-44,,F,Email Campaign,
CUST00391,Ananya Kumar,10-06-2026,Goa,Silver,25-34,Web,F,Paid Ads,Leisure
CUST00392,Karan Bhat,2026/08/20,Pune,none,25-34,,M,Referral,Solo
CUST00393,Shreya Kapoor,2024/09/26,Jaipur,None,35-44,,F,Paid Ads,Leisure
CUST00394,Suresh Sharma,05-06-2025,Pune,Silver,35-44,android,M,Social Media,Business
CUST00395,Deepika Patel,13-08-2024,Agra,Silver,18-24,Android,F,Email Campaign,
CUST00396,Anjali Malhotra,2026/03/25,Goa,Silver,35-44,iOS,F,Paid Ads,
CUST00397,Shalini Joshi,03-06-2024,Shimla,Silver,45-54,Web,F,Referral,
CUST00398,Ritu Reddy,2026/05/28,Hyderabad,Gold,18-24,,F,App Install,Leisure
CUST00399,Kritika Iyer,2025/12/04,Goa,Silver,25-34,IOS,,App Install,Business
CUST00400,Anita Chopra,26-05-2024,Lucknow,None,,,,Email Campaign,
CUST00401,Anita Bhat,02-05-2026,Hyderabad,None,55+,,F,Social Media,Honeymoon
CUST00402,Anil Sharma,01-04-2025,Lucknow,None,35-44,iOS,M,App Install,
CUST00403,Vikram Gupta,2024/12/13,Hyderabad,Gold,45-54,,M,Social Media,
CUST00404,Pooja Nair,2024/02/04,Hyderabad,Platinum,,android,F,App Install,
CUST00405,Vinay Menon,05-02-2026,Pune,silver,35-44,,M,Email Campaign,Solo
CUST00406,Amit Patel,2024/01/10,Manali,silver,18-24,,M,Paid Ads,
CUST00407,Shalini Gupta,2023/12/13,bengaluru,Silver,25-34,,F,App Install,
CUST00408,Neha Kumar,12-07-2025,Darjeeling,Gold,18-24,Android,F,Organic Search,Solo
CUST00409,Sunita Bhat,2025/01/06,Chennai,Silver,25-34,,F,App Install,Family
CUST00410,Shalini Gupta,2024/10/11,Hyderabad,none,35-44,,F,Paid Ads,Leisure
CUST00411,Pankaj Agarwal,13-10-2023,New Delhi,Gold,45-54,,,Referral,Solo
CUST00412,Meera Joshi,2026/05/22,Ahmedabad,Gold,45-54,Android,F,Organic Search,
CUST00413,Anita Rao,2024/11/16,Rishikesh,None,,,F,Paid Ads,Solo
CUST00414,Vivek Rao,2023/09/18,Chennai,silver,,,,Email Campaign,Honeymoon
CUST00415,Shalini Rao,27-09-2024,Agra,NA,,,F,Organic Search,Leisure
CUST00416,Karan Malhotra,23-04-2025,Goa,Gold,55+,iOS,M,Organic Search,
CUST00417,Nisha Mehta,20-08-2025,Chennai,None,18-24,iOS,F,Referral,
CUST00418,Shreya Agarwal,04-11-2023,Darjeeling,Gold,,,F,Referral,
CUST00419,Anita Singh,23-07-2026,Udaipur,Gold,18-24,,F,App Install,Solo
CUST00420,Swati Kapoor,2025/03/06,Lucknow,Silver,45-54,Web,F,Paid Ads,
CUST00421,Rajesh Nair,24-11-2023,Agra,None,,,M,Social Media,Solo
CUST00422,Anjali Reddy,01-01-2025,Rishikesh,Platinum,45-54,,F,Organic Search,
CUST00423,Pooja Rao,17-07-2024,Amritsar,,25-34,Android,,Social Media,Honeymoon
CUST00424,Suresh Reddy,2025/08/01,Kochi,Silver,45-54,Web,,App Install,Business
CUST00425,Nikhil Rao,2024/10/31,Agra,Platinum,,,M,Email Campaign,Business
CUST00426,Sneha Singh,11-10-2024,Lucknow,None,35-44,Web,F,Email Campaign,Leisure
CUST00427,Deepika Bhat,09-05-2026,Chennai,None,35-44,,F,Organic Search,
CUST00428,Manoj Banerjee,2026/02/03,Agra,none,18-24,,M,Social Media,Leisure
CUST00429,Nisha Kapoor,16-02-2025,Chennai,None,45-54,IOS,F,Referral,Honeymoon
CUST00430,Meera Reddy,26-01-2025,Jaipur,Silver,55+,,F,Paid Ads,Solo
CUST00431,Swati Verma,19-07-2026,Goa,Platinum,,Android,,App Install,Business
CUST00432,Aditya Menon,22-12-2025,Jaipur,Platinum,45-54,,M,Referral,
CUST00433,Preeti Singh,30-07-2026,Lucknow,,55+,iOS,,Paid Ads,
CUST00434,Divya Singh,2023/12/22,Rishikesh,Silver,18-24,android,F,App Install,Business
CUST00435,Aditya Das,2026/04/23,Kochi,Silver,,,M,Paid Ads,Family
CUST00436,Ravi Singh,2024/05/14,Pune,None,55+,,M,Social Media,Business
CUST00437,Preeti Sharma,24-06-2026,Ahmedabad,None,55+,Android,F,Paid Ads,Family
CUST00438,Anil Nair,15-08-2026,Manali,Platinum,25-34,android,M,Referral,Family
CUST00439,Priya Agarwal,07-05-2024,Shimla,Platinum,,,F,Organic Search,
CUST00440,Amit Mehta,26-04-2026,Jodhpur,Gold,18-24,iOS,M,Email Campaign,Business
CUST00441,Deepika Singh,2025/01/07,Udaipur,None,35-44,Android,F,Referral,
CUST00442,Amit Malhotra,01-12-2024,Bengaluru,None,45-54,,,App Install,Honeymoon
CUST00443,Swati Nair,2026/07/13,Goa,platinum,45-54,,,Paid Ads,Honeymoon
CUST00444,Isha Patel,12-08-2026,Pune,none,18-24,,F,Social Media,Leisure
CUST00445,Ashish Agarwal,2023/11/25,Varanasi,Silver,55+,,,Paid Ads,
CUST00446,Shreya Banerjee,03-04-2025,varanasi,None,25-34,Web,F,Referral,
CUST00447,Vinay Reddy,14-03-2026,Jaipur,None,35-44,iOS,M,App Install,Family
CUST00448,Sneha Joshi,2023/12/25,Rishikesh,None,35-44,,F,Social Media,
CUST00449,Sneha Kumar,2025/09/22,varanasi,Platinum,55+,,F,Paid Ads,
CUST00450,Priya Malhotra,2024/10/02,bengaluru,none,18-24,,,Organic Search,
CUST00451,Suresh Iyer,2025/08/26,Jodhpur,None,18-24,,,Email Campaign,
CUST00452,Vinay Iyer,02-09-2026,bengaluru,None,55+,,M,Paid Ads,
CUST00453,Anjali Mehta,2025/02/22,Goa,Gold,35-44,,F,Referral,
CUST00454,Shreya Iyer,12-03-2024,Kolkata,NA,18-24,,,Social Media,Solo
CUST00455,Anita Iyer,2025/02/05,Darjeeling,Silver,55+,IOS,,Referral,Business
CUST00456,Rahul Nair,2025/10/09,Amritsar,Platinum,25-34,,M,Email Campaign,
CUST00457,Amit Joshi,2024/03/11,New Delhi,,25-34,,M,Social Media,Leisure
CUST00458,Ritu Singh,20-07-2026,Jodhpur,Silver,45-54,,,Social Media,
CUST00459,Kavita Bhat,2025/12/19,Udaipur,,45-54,iOS,F,Social Media,Family
CUST00460,Neha Menon,2025/07/23,Mysuru,None,18-24,,,Social Media,
CUST00461,Aditya Agarwal,2025/07/07,Rishikesh,Silver,18-24,Android,M,Paid Ads,Solo
CUST00462,Anjali Kumar,2025/03/30,Goa,Gold,35-44,,F,App Install,Solo
CUST00463,Ritu Agarwal,03-08-2026,Goa,None,18-24,,F,Email Campaign,Honeymoon
CUST00464,Nisha Iyer,2024/06/25,Bengaluru ,None,35-44,,F,Email Campaign,
CUST00465,Amit Menon,18-04-2025,Lucknow,None,,android,M,Social Media,
CUST00466,Aditya Bhat,2023/09/19,Kolkata,Silver,18-24,,,Paid Ads,Solo
CUST00467,Ashish Banerjee,10-12-2025,Kochi,None,18-24,iOS,,Email Campaign,Family
CUST00468,Manoj Malhotra,01-06-2024,Jodhpur,None,25-34,,M,Social Media,Honeymoon
CUST00469,Shalini Das,2024/07/17,Delhi,Gold,45-54,Web,,Social Media,Leisure
CUST00470,Nikhil Gupta,2024/03/16,Ahmedabad,Gold,25-34,,M,Email Campaign,Solo
CUST00471,Preeti Mehta,07-09-2026,Mysuru,Platinum,45-54,,F,App Install,
CUST00472,Gaurav Malhotra,17-11-2024,Kolkata,Silver,25-34,,M,Organic Search,Solo
CUST00473,Ashish Malhotra,2025/05/24,Jodhpur,None,45-54,IOS,M,Email Campaign,Family
CUST00474,Nisha Bhat,2025/04/24,Shimla,Silver,45-54,,F,Referral,Business
CUST00475,Kavita Nair,2025/03/25,Manali,None,55+,,,Referral,Leisure
CUST00476,Isha Singh,2025/08/09,Pune,None,35-44,,F,Paid Ads,Business
CUST00477,Ravi Das,2025/06/20,kolkata,None,18-24,,M,Referral,
CUST00478,Anita Iyer,2026/09/16,Delhi,Silver,55+,Web,,Email Campaign,Honeymoon
CUST00479,Preeti Iyer,24-10-2023,Manali,Gold,,,F,Organic Search,Family
CUST00480,Gaurav Menon,13-04-2026,Goa,platinum,35-44,Android,,Social Media,Family
CUST00481,Ravi Bhat,2025/01/12,Udaipur,None,55+,,M,Social Media,
CUST00482,Swati Kapoor,28-10-2024,Bengaluru ,None,,,F,Social Media,
CUST00483,Kavita Malhotra,2026/01/06,Ahmedabad,silver,25-34,,,Email Campaign,
CUST00484,Sanjay Bhat,08-09-2024,DELHI,,18-24,,M,Referral,Family
CUST00485,Divya Nair,20-04-2024,Benaras,Silver,18-24,,,Organic Search,Business
CUST00486,Vivek Malhotra,24-06-2025,Kochi,None,45-54,,M,Email Campaign,Business
CUST00487,Gaurav Singh,2024/04/02,Benaras,Platinum,,,M,Organic Search,Business
CUST00488,Vikram Kapoor,08-01-2026,Kochi,none,45-54,,M,Social Media,
CUST00489,Shalini Singh,2024/08/09,Pune,Gold,55+,,F,Paid Ads,Solo
CUST00490,Swati Das,05-07-2024,Agra,Silver,35-44,Android,F,Organic Search,Family
CUST00491,Nisha Sharma,2025/12/20,Bangalore,,55+,android,F,Paid Ads,Leisure
CUST00492,Manoj Malhotra,14-07-2025,Agra,Gold,55+,,M,Social Media,Family
CUST00493,Vivek Menon,13-01-2024,MUMBAI,None,18-24,,M,Email Campaign,
CUST00494,Nisha Joshi,20-10-2023,Darjeeling,None,45-54,iOS,F,Social Media,Leisure
CUST00495,Preeti Iyer,2026/09/10,Varanasi,Silver,35-44,,F,Organic Search,
CUST00496,Priya Menon,19-01-2026,Goa,None,45-54,Android,F,Organic Search,
CUST00497,Deepak Nair,2024/05/20,Jodhpur,Gold,18-24,,M,App Install,
CUST00498,Karan Nair,23-12-2024,Udaipur,Gold,35-44,,,Organic Search,Family
CUST00499,Meera Mehta,2026/08/17,New Delhi,None,35-44,android,F,Paid Ads,Solo
CUST00500,Anjali Agarwal,19-11-2025,Ahmedabad,Silver,55+,android,F,Organic Search,Leisure
CUST00501,Nikhil Verma,14-03-2024,Mysuru,Silver,,,M,Social Media,Honeymoon
CUST00502,Divya Iyer,24-08-2025,Jaipur,None,35-44,,F,Paid Ads,
CUST00503,Suresh Reddy,25-12-2024,Kochi,Gold,55+,,M,Social Media,Honeymoon
CUST00504,Vikram Singh,15-12-2024,Jodhpur,None,18-24,,,App Install,Business
CUST00505,Deepika Reddy,03-06-2026,delhi,None,25-34,,F,Paid Ads,
CUST00506,Sneha Sharma,17-07-2026,Hyderabad,None,45-54,,F,Email Campaign,Business
CUST00507,Meera Rao,21-06-2024,Goa,None,45-54,,F,Organic Search,
CUST00508,Ananya Gupta,20-10-2023,Agra,None,,,F,Organic Search,Business
CUST00509,Vinay Chopra,08-04-2025,Agra,silver,55+,Android,,Email Campaign,Solo
CUST00510,Pooja Malhotra,2026/09/06,Udaipur,Silver,35-44,,F,Email Campaign,
CUST00511,Shalini Patel,2024/11/13,Calcutta,Silver,45-54,,F,App Install,Family
CUST00512,Rajesh Gupta,2026/09/05,Delhi,Silver,18-24,,,Social Media,Honeymoon
CUST00513,Divya Banerjee,2026/01/26,Amritsar,none,35-44,android,F,Social Media,
CUST00514,Suresh Reddy,03-12-2024,Udaipur,Platinum,45-54,iOS,M,App Install,Solo
CUST00515,Swati Malhotra,2025/03/19,Hyderabad,NA,45-54,,F,Email Campaign,
CUST00516,Kritika Joshi,08-07-2026,DELHI,None,25-34,IOS,F,Referral,Family
CUST00517,Vikram Patel,04-03-2026,varanasi,none,45-54,,M,Referral,Honeymoon
CUST00518,Ravi Sharma,11-03-2024,Manali,silver,35-44,Web,,Referral,
CUST00519,Aditya Reddy,2025/10/11,kolkata,Gold,45-54,iOS,M,Social Media,Solo
CUST00520,Vinay Kapoor,11-01-2025,Pune,None,,,M,Social Media,
CUST00521,Swati Rao,2025/04/19,Shimla,None,35-44,iOS,F,Referral,Honeymoon
CUST00522,Shreya Patel,2026/06/10,Lucknow,Silver,25-34,android,,Organic Search,
CUST00523,Rohan Singh,17-09-2025,Kochi,None,45-54,,M,App Install,Family
CUST00524,Sneha Verma,17-08-2024,Agra,Platinum,55+,,F,Paid Ads,Solo
CUST00525,Deepak Iyer,2025/01/09,Amritsar,None,,Android,,Referral,Honeymoon
CUST00526,Rajesh Kumar,31-07-2026,Ahmedabad,none,25-34,android,M,Organic Search,
CUST00527,Ritu Verma,28-06-2025,varanasi,Silver,45-54,,F,App Install,
CUST00528,Aditya Nair,19-07-2026,Agra,None,,,M,Organic Search,Family
CUST00529,Karan Kumar,2025/04/11,Shimla,Silver,55+,android,,Organic Search,Leisure
CUST00530,Rajesh Singh,26-12-2024,kolkata,Silver,18-24,Android,M,App Install,Honeymoon
CUST00531,Ashish Kumar,2026/07/24,Goa,GOLD,45-54,,M,Organic Search,Family
CUST00532,Pooja Agarwal,02-01-2024,Calcutta,silver,55+,,F,Referral,Family
CUST00533,Pankaj Rao,2024/05/16,Agra,Silver,25-34,Android,M,Social Media,Business
CUST00534,Vikram Patel,2025/03/06,Ahmedabad,silver,,,M,Referral,Business
CUST00535,Pankaj Reddy,2026/01/26,Amritsar,Platinum,18-24,,M,Paid Ads,
CUST00536,Suresh Iyer,31-10-2025,Lucknow,Gold,45-54,Android,,Social Media,
CUST00537,Manoj Malhotra,2026/04/23,Ahmedabad,Gold,,,M,Paid Ads,Leisure
CUST00538,Priya Kumar,2023/10/28,Amritsar,silver,,IOS,F,App Install,Solo
CUST00539,Pooja Iyer,10-06-2024,Amritsar,Silver,,,F,App Install,
CUST00540,Suresh Joshi,05-02-2025,Hyderabad,Silver,55+,,M,Organic Search,Family
CUST00541,Ritu Patel,30-10-2025,Manali,Silver,,,,Social Media,Leisure
CUST00542,Suresh Banerjee,14-06-2026,Kochi,Platinum,45-54,android,,Organic Search,Honeymoon
CUST00543,Anjali Rao,2025/11/30,DELHI,Gold,25-34,Android,F,Social Media,Leisure
CUST00544,Divya Patel,2024/03/13,Shimla,Silver,45-54,IOS,,Organic Search,Honeymoon
CUST00545,Nisha Menon,2023/10/23,Mysuru,Silver,35-44,,F,Email Campaign,Leisure
CUST00546,Vikram Iyer,23-04-2026,Rishikesh,Gold,25-34,,M,Social Media,Family
CUST00547,Pooja Kapoor,2025/07/19,Udaipur,None,25-34,,F,Email Campaign,
CUST00548,Rohan Gupta,2025/10/31,Manali,Platinum,18-24,,M,Email Campaign,Business
CUST00549,Shalini Agarwal,2025/02/21,Jodhpur,silver,,,F,Social Media,Family
CUST00550,Karan Patel,2025/05/16,Kochi,Gold,45-54,Android,M,Referral,Solo
CUST00551,Pooja Gupta,29-03-2024,Kochi,Silver,35-44,Android,F,Email Campaign,Honeymoon
CUST00552,Vikram Rao,06-06-2024,Jodhpur,Gold,18-24,IOS,,Social Media,Solo
CUST00553,Manoj Chopra,2023/12/06,Chennai,NA,18-24,,M,Paid Ads,Solo
CUST00554,Pooja Patel,17-03-2025,Hyderabad,None,,,F,Referral,Leisure
CUST00555,Vinay Iyer,16-06-2026,Rishikesh,Platinum,,,M,Organic Search,Family
CUST00556,Nikhil Iyer,16-12-2024,Jodhpur,Silver,18-24,IOS,,Email Campaign,Family
CUST00557,Rohan Joshi,2025/05/04,Bengaluru,Platinum,18-24,,,Paid Ads,Family
CUST00558,Vikram Reddy,21-11-2025,Rishikesh,Gold,35-44,IOS,M,Referral,Honeymoon
CUST00559,Nikhil Gupta,06-10-2024,Manali,Platinum,18-24,iOS,M,Social Media,
CUST00560,Manoj Kumar,10-09-2025,Agra,Platinum,55+,iOS,M,Referral,Leisure
CUST00561,Kritika Das,16-01-2024,MUMBAI,Silver,35-44,Android,F,Social Media,Business
CUST00562,Neha Das,2024/11/21,Darjeeling,None,55+,,,Social Media,
CUST00563,Arjun Kumar,05-09-2026,Amritsar,Silver,,,M,Organic Search,Leisure
CUST00564,Gaurav Kumar,03-03-2025,Amritsar,Gold,45-54,android,M,Email Campaign,Solo
CUST00565,Ashish Reddy,2024/06/14,Lucknow,None,25-34,,M,Organic Search,Family
CUST00566,Suresh Malhotra,29-11-2024,Pune,Platinum,18-24,Web,,Email Campaign,
CUST00567,Divya Bhat,11-09-2025,Mysuru,None,45-54,android,F,Organic Search,Family
CUST00568,Kavita Kapoor,26-09-2024,Jodhpur,None,25-34,,F,Paid Ads,Business
CUST00569,Vikram Rao,2026/02/10,Mysuru,None,55+,android,M,Email Campaign,Leisure
CUST00570,Pooja Gupta,2024/03/15,Shimla,None,35-44,Web,,Referral,Honeymoon
CUST00571,Aditya Gupta,2026/07/26,Kolkata,none,45-54,iOS,M,App Install,
CUST00572,Ritu Kapoor,2025/03/20,Mysuru,Gold,,android,F,Social Media,
CUST00573,Meera Singh,14-04-2025,Rishikesh,Platinum,35-44,,F,Email Campaign,Family
CUST00574,Aditya Das,14-07-2025,Bombay,,45-54,IOS,M,Email Campaign,Business
CUST00575,Amit Nair,04-12-2024,Darjeeling,Silver,55+,Android,M,Email Campaign,Honeymoon
CUST00576,Anita Chopra,2023/12/02,Rishikesh,,55+,,,App Install,Honeymoon
CUST00577,Kavita Chopra,2024/01/05,Lucknow,None,55+,,,Paid Ads,Business
CUST00578,Priya Patel,2024/12/15,Darjeeling,none,,IOS,F,Email Campaign,
CUST00579,Kritika Verma,2024/11/28,Kochi,Silver,18-24,,F,Organic Search,Honeymoon
CUST00580,Ravi Patel,2025/11/24,Kochi,None,45-54,,M,Referral,Solo
CUST00581,Ananya Banerjee,2025/01/17,Chennai,Platinum,18-24,,F,Paid Ads,Family
CUST00582,Isha Banerjee,04-04-2026,Shimla,silver,,,F,Social Media,
CUST00583,Ravi Kapoor,03-04-2024,Amritsar,None,18-24,Android,M,Social Media,Business
CUST00584,Isha Sharma,23-09-2025,Amritsar,Silver,45-54,android,F,Paid Ads,Solo
CUST00585,Neha Das,2026/06/04,Manali,Gold,55+,Android,F,Social Media,Honeymoon
CUST00586,Nisha Reddy,2026/05/26,Jaipur,None,25-34,iOS,F,Referral,Honeymoon
CUST00587,Swati Mehta,2026/07/02,Shimla,Silver,45-54,,F,App Install,Solo
CUST00588,Priya Reddy,30-08-2025,Hyderabad,None,35-44,iOS,F,Paid Ads,Leisure
CUST00589,Vikram Menon,07-07-2024,MUMBAI,None,,,M,Paid Ads,Family
CUST00590,Pankaj Singh,04-05-2024,Jodhpur,Platinum,,Android,,Social Media,Solo
CUST00591,Anil Patel,2024/03/09,Jaipur,Silver,45-54,Android,M,Referral,Solo
CUST00592,Neha Kapoor,2025/10/24,Chennai,GOLD,55+,,,Paid Ads,Solo
CUST00593,Vivek Joshi,2023/12/02,Jaipur,Silver,18-24,,M,Paid Ads,
CUST00594,Arjun Joshi,20-06-2025,Bengaluru,Platinum,,,M,App Install,
CUST00595,Nikhil Gupta,10-01-2025,Ahmedabad,None,25-34,,M,Paid Ads,Family
CUST00596,Isha Sharma,2025/07/12,bengaluru,None,55+,,F,Organic Search,
CUST00597,Deepak Banerjee,06-03-2025,Jaipur,Silver,18-24,,M,Email Campaign,Honeymoon
CUST00598,Priya Rao,2026/08/05,Kochi,Platinum,18-24,,F,Paid Ads,Family
CUST00599,Meera Patel,03-01-2025,Varanasi,None,35-44,Android,F,Email Campaign,Family
